UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
153445,665,2039,33,717,0,0,717,416,58,166,0,0,166,56,34,13
153524,992,1498,66,1014,0,0,1014,524,52,152,0,0,152,58,38,19
153533,350,1472,24,293,0,0,293,171,58,48,0,0,48,22,46,14
153603,5794,7388,78,5676,0,0,5676,4970,88,43,0,0,43,30,70,18
153630,933,2280,41,861,0,0,861,539,63,258,0,0,258,97,38,19
153658,5050,6374,79,5157,0,0,5157,4605,89,21,0,0,21,17,81,15
153737,1588,7661,21,1503,0,0,1503,1038,69,607,0,0,607,276,45,20
153861,31,279,11,20,0,0,20,13,65,16,0,0,16,7,44,13
154059,442,1162,38,494,0,0,494,359,73,45,0,0,45,26,58,21
154110,318,562,57,354,0,0,354,199,56,151,0,0,151,74,49,20
154129,289,785,37,267,0,0,267,187,70,42,0,0,42,14,33,16
154396,243,360,68,264,0,0,264,195,74,46,0,0,46,22,48,16
154493,155,587,26,187,0,0,187,111,59,29,0,0,29,8,28,22
154572,589,2460,24,507,0,0,507,325,64,170,0,0,170,68,40,13
154642,212,359,59,291,0,0,291,140,48,102,0,0,102,17,17,19
154697,468,1429,33,413,0,0,413,210,51,174,0,0,174,40,23,18
154800,1012,1868,54,1042,0,0,1042,683,66,491,0,0,491,174,35,18
154907,234,786,30,228,0,0,228,151,66,29,0,0,29,13,45,13
154925,370,476,78,408,0,0,408,245,60,11,0,0,11,5,45,20
154934,204,430,47,204,0,0,204,145,71,38,0,0,38,14,37,21
154952,473,1093,43,448,0,0,448,278,62,72,0,0,72,30,42,16
154998,389,666,58,342,0,0,342,186,54,121,0,0,121,27,22,17
155052,84,1020,8,85,0,0,85,71,84,31,0,0,31,22,71,14
155061,826,2572,32,760,0,0,760,584,77,28,0,0,28,11,39,14
155098,193,549,35,231,0,0,231,140,61,35,0,0,35,15,43,17
155104,432,955,45,468,0,0,468,311,66,78,0,0,78,33,42,14
155186,324,821,39,351,0,0,351,137,39,189,0,0,189,47,25,13
155195,693,2441,28,704,0,0,704,484,69,185,0,0,185,64,35,17
155201,164,454,36,193,0,0,193,105,54,33,0,0,33,8,24,16
155292,491,1751,28,434,0,0,434,218,50,267,0,0,267,101,38,14
155399,3124,4484,70,2835,0,0,2835,2471,87,69,0,0,69,37,54,18
155450,188,345,54,167,0,0,167,96,57,48,0,0,48,13,27,16
155487,63,532,12,65,0,0,65,51,78,27,0,0,27,13,48,17
155566,225,427,53,282,0,0,282,166,59,38,0,0,38,18,47,11
155858,358,1024,35,251,0,0,251,164,65,60,0,0,60,28,47,15
156082,882,2032,43,738,0,0,738,511,69,42,0,0,42,13,31,13
156107,448,3032,15,413,0,0,413,263,64,220,0,0,220,90,41,15
156125,1723,5015,34,1762,0,0,1762,1191,68,85,0,0,85,31,36,20
156213,356,686,52,286,0,0,286,241,84,8,0,0,8,5,63,12
156231,317,634,50,326,0,0,326,224,69,55,0,0,55,30,55,17
156365,649,3963,16,654,0,0,654,391,60,26,0,0,26,4,15,21
156392,1106,2843,39,1155,0,0,1155,754,65,649,0,0,649,291,45,19
156620,2601,4630,56,2041,0,0,2041,1625,80,110,0,0,110,34,31,15
156851,123,274,45,124,0,0,124,96,77,61,0,0,61,30,49,19
156860,181,536,34,229,0,0,229,151,66,134,0,0,134,48,36,18
156921,868,2627,33,888,0,0,888,537,60,810,0,0,810,380,47,25
157304,283,618,46,279,0,0,279,196,70,106,0,0,106,56,53,17
157331,391,790,49,324,0,0,324,229,71,173,0,0,173,77,45,20
157438,352,1024,34,296,0,0,296,217,73,353,0,0,353,199,56,17
157447,1245,3177,39,1515,0,0,1515,1179,78,56,0,0,56,19,34,18
157553,372,601,62,324,0,0,324,191,59,78,0,0,78,23,29,14
157711,779,1381,56,666,0,0,666,436,65,252,0,0,252,114,45,18
157739,309,574,54,284,0,0,284,204,72,88,0,0,88,30,34,21
157748,158,277,57,145,0,0,145,117,81,16,0,0,16,8,50,16
158088,210,429,49,188,0,0,188,137,73,36,0,0,36,21,58,23
158431,695,1921,36,796,0,0,796,417,52,586,0,0,586,172,29,22
158662,1087,4077,27,1080,0,0,1080,524,49,948,0,0,948,307,32,18
158884,227,607,37,153,0,0,153,87,57,132,0,0,132,43,33,29
159009,914,1218,75,819,0,0,819,624,76,42,0,0,42,28,67,25
159382,448,1573,28,258,0,0,258,175,68,30,0,0,30,14,47,14
159407,678,1056,64,659,0,0,659,347,53,114,0,0,114,33,29,26
159416,267,955,28,288,0,0,288,180,63,18,0,0,18,7,39,27
159647,2254,4144,54,1686,0,0,1686,1416,84,8,0,0,8,5,63,22
159717,1052,1883,56,1005,0,0,1005,711,71,49,0,0,49,18,37,18
159939,813,1839,44,829,0,0,829,582,70,183,0,0,183,72,39,18
159948,50,191,26,32,0,0,32,26,81,20,0,0,20,11,55,14
160481,336,764,44,309,0,0,309,195,63,163,0,0,163,63,39,22
160579,569,1343,42,459,0,0,459,280,61,187,0,0,187,70,37,19
160621,1626,1957,83,1623,0,0,1623,979,60,55,0,0,55,14,25,21
160630,151,934,16,124,0,0,124,60,48,10,0,0,10,4,40,13
160649,384,1761,22,367,0,0,367,146,40,25,0,0,25,12,48,18
160658,3048,4349,70,2860,0,0,2860,2174,76,25,0,0,25,7,28,18
161192,261,1290,20,234,0,0,234,138,59,142,0,0,142,65,46,15
161217,181,1719,11,166,0,0,166,104,63,72,0,0,72,34,47,15
161545,1489,3939,38,1054,0,0,1054,621,59,442,0,0,442,173,39,19
161554,687,2147,32,729,0,0,729,551,76,22,0,0,22,8,36,14
161581,153,411,37,87,0,0,87,53,61,22,0,0,22,9,41,10
161688,286,1371,21,343,0,0,343,212,62,60,0,0,60,28,47,11
161767,1062,3949,27,1092,0,0,1092,740,68,800,0,0,800,416,52,17
161864,240,805,30,198,0,0,198,111,56,310,0,0,310,108,35,14
162007,965,1466,66,1170,0,0,1170,818,70,18,0,0,18,7,39,16
162104,219,469,47,220,0,0,220,125,57,150,0,0,150,69,46,12
162122,698,1616,43,604,0,0,604,416,69,504,0,0,504,197,39,16
162168,223,487,46,183,0,0,183,122,67,185,0,0,185,87,47,14
162283,370,618,60,332,0,0,332,244,73,10,0,0,10,6,60,10
162557,774,1572,49,641,0,0,641,460,72,320,0,0,320,152,48,18
162706,685,2527,27,658,0,0,658,438,67,290,0,0,290,137,47,16
162779,797,1972,40,637,0,0,637,416,65,623,0,0,623,297,48,13
163204,286,13216,2,125,0,0,125,66,53,368,0,0,368,108,29,20
163268,1961,2783,70,2130,0,0,2130,1856,87,14,0,0,14,12,86,18
163338,717,903,79,578,0,0,578,383,66,10,0,0,10,7,70,9
163426,1595,4552,35,1552,0,0,1552,1207,78,1018,0,0,1018,527,52,17
163453,2273,2642,86,2193,0,0,2193,1553,71,8,0,0,8,4,50,17
163657,1112,2910,38,919,0,0,919,532,58,1123,0,0,1123,637,57,16
163851,1374,1902,72,1376,0,0,1376,1105,80,6,0,0,6,4,67,13
164076,2996,4633,65,2662,0,0,2662,2215,83,9,0,0,9,6,67,14
164313,173,705,25,170,0,0,170,103,61,289,0,0,289,130,45,13
164748,1396,1912,73,1456,0,0,1456,1244,85,138,0,0,138,72,52,10
165024,1515,2499,61,1496,0,0,1496,1150,77,74,0,0,74,32,43,17
165033,787,2187,36,731,0,0,731,438,60,511,0,0,511,209,41,15
165112,878,2949,30,865,0,0,865,557,64,710,0,0,710,325,46,19
165167,2,212,1,0,0,0,0,0,,16,0,0,16,6,38,11
165981,100,565,18,89,0,0,89,65,73,119,0,0,119,63,53,11
166133,392,1356,29,357,0,0,357,225,63,299,0,0,299,137,46,14
166452,184,393,47,225,0,0,225,173,77,15,0,0,15,9,60,10
166513,2033,3367,60,1884,0,0,1884,1543,82,39,0,0,39,24,62,17
166638,2406,4133,58,2357,0,0,2357,1717,73,84,0,0,84,33,39,15
166647,492,1737,28,386,0,0,386,242,63,328,0,0,328,167,51,14
166656,669,1051,64,726,0,0,726,571,79,4,0,0,4,4,100,10
166823,463,1456,32,504,0,0,504,304,60,352,0,0,352,178,51,12
166887,473,3586,13,424,0,0,424,258,61,494,0,0,494,197,40,18
166957,274,1411,19,223,0,0,223,141,63,224,0,0,224,117,52,14
167376,321,1034,31,344,0,0,344,217,63,323,0,0,323,149,46,18
167534,542,2711,20,606,0,0,606,382,63,605,0,0,605,278,46,15
167631,205,696,29,108,0,0,108,42,39,99,0,0,99,21,21,14
167905,568,1784,32,498,0,0,498,333,67,396,0,0,396,170,43,19
168430,901,1237,73,788,0,0,788,603,77,11,0,0,11,4,36,15
168607,201,616,33,193,0,0,193,145,75,69,0,0,69,31,45,13
168847,241,1132,21,57,0,0,57,41,72,54,0,0,54,21,39,8
168883,144,737,20,118,0,0,118,56,47,109,0,0,109,40,37,17
169248,2013,3101,65,1984,0,0,1984,1462,74,35,0,0,35,9,26,16
169275,678,2232,30,419,0,0,419,275,66,550,0,0,550,274,50,18
169442,258,387,67,251,0,0,251,192,76,9,0,0,9,4,44,10
169479,484,1396,35,338,0,0,338,249,74,70,0,0,70,23,33,18
169521,710,2554,28,619,0,0,619,371,60,586,0,0,586,303,52,15
169716,527,1302,40,491,0,0,491,405,82,17,0,0,17,16,94,12
169798,1853,2792,66,1978,0,0,1978,1342,68,39,0,0,39,17,44,15
169910,1590,2471,64,648,0,0,648,472,73,19,0,0,19,8,42,15
169974,149,525,28,126,0,0,126,80,63,59,0,0,59,27,46,23
169992,148,413,36,135,0,0,135,84,62,34,0,0,34,18,53,12
170055,1419,4357,33,1244,0,0,1244,787,63,1497,0,0,1497,789,53,20
170082,4805,6222,77,3843,0,0,3843,2949,77,32,0,0,32,10,31,15
170550,295,1484,20,226,0,0,226,148,65,272,0,0,272,134,49,11
170587,96,251,38,99,0,0,99,56,57,79,0,0,79,46,58,17
170620,361,1332,27,255,0,0,255,227,89,216,0,0,216,125,58,15
170657,995,3130,32,984,0,0,984,632,64,840,0,0,840,390,46,12
170790,1579,4883,32,1348,0,0,1348,867,64,1552,0,0,1552,788,51,26
170976,7426,9084,82,7024,0,0,7024,6858,98,26,0,0,26,21,81,11
171100,9361,11297,83,9560,0,0,9560,8738,91,116,0,0,116,83,72,17
171128,1459,1664,88,1381,0,0,1381,1211,88,7,0,0,7,5,71,13
171137,1142,1854,62,976,0,0,976,793,81,29,0,0,29,17,59,16
171146,486,1556,31,484,0,0,484,368,76,37,0,0,37,18,49,14
171155,246,606,41,224,0,0,224,125,56,155,0,0,155,69,45,26
171225,158,779,20,213,0,0,213,125,59,229,0,0,229,91,40,15
171234,88,603,15,100,0,0,100,68,68,100,0,0,100,39,39,13
171304,491,1057,46,427,0,0,427,274,64,252,0,0,252,127,50,17
171395,218,616,35,210,0,0,210,126,60,82,0,0,82,38,46,14
171492,319,751,42,228,0,0,228,180,79,19,0,0,19,9,47,13
172617,688,3293,21,694,0,0,694,451,65,829,0,0,829,428,52,18
172635,458,5420,8,287,0,0,287,182,63,795,0,0,795,310,39,25
172644,2888,4852,60,2459,0,0,2459,2005,82,118,0,0,118,56,47,13
172671,93,246,38,106,0,0,106,63,59,82,0,0,82,46,56,11
172699,2425,3617,67,2576,0,0,2576,2057,80,40,0,0,40,17,43,16
172918,426,1724,25,456,0,0,456,337,74,48,0,0,48,28,58,21
172954,146,965,15,166,0,0,166,107,64,115,0,0,115,56,49,17
172963,580,3877,15,592,0,0,592,368,62,376,0,0,376,168,45,25
173063,307,1888,16,310,0,0,310,200,65,132,0,0,132,75,57,20
173115,92,493,19,70,0,0,70,37,53,18,0,0,18,7,39,18
173203,388,2448,16,360,0,0,360,233,65,72,0,0,72,27,38,18
173416,390,1342,29,335,0,0,335,229,68,131,0,0,131,76,58,22
173461,342,2000,17,375,0,0,375,243,65,211,0,0,211,118,56,19
173559,563,2287,25,530,0,0,530,346,65,218,0,0,218,96,44,21
173638,310,1563,20,305,0,0,305,213,70,83,0,0,83,51,61,19
173708,326,1964,17,256,0,0,256,187,73,233,0,0,233,97,42,19
173735,533,1532,35,557,0,0,557,349,63,51,0,0,51,21,41,18
173799,251,2024,12,267,0,0,267,154,58,161,0,0,161,71,44,20
173911,212,1215,17,283,0,0,283,169,60,136,0,0,136,58,43,15
173920,2375,4609,52,2281,0,0,2281,1817,80,26,0,0,26,9,35,21
174020,114,1585,7,101,0,0,101,74,73,34,0,0,34,19,56,14
174066,6697,15291,44,6705,0,0,6705,6092,91,32,0,0,32,22,69,16
174075,229,1042,22,179,0,0,179,137,77,8,0,0,8,5,63,17
174136,535,2737,20,429,0,0,429,233,54,364,0,0,364,164,45,24
174154,96,150,64,49,0,0,49,28,57,32,0,0,32,23,72,14
174233,1808,2855,63,1956,0,0,1956,1581,81,21,0,0,21,9,43,16
174376,354,2528,14,312,0,0,312,168,54,291,0,0,291,138,47,24
174428,879,4947,18,853,0,0,853,480,56,614,0,0,614,308,50,28
174473,230,1124,20,231,0,0,231,144,62,83,0,0,83,46,55,18
174570,132,1198,11,113,0,0,113,73,65,36,0,0,36,8,22,20
174738,514,2176,24,517,0,0,517,310,60,212,0,0,212,122,58,21
174756,375,1620,23,409,0,0,409,273,67,201,0,0,201,95,47,20
174783,845,3927,22,736,0,0,736,500,68,27,0,0,27,12,44,17
174862,189,679,28,191,0,0,191,128,67,16,0,0,16,7,44,22
175041,446,2014,22,509,0,0,509,298,59,395,0,0,395,163,41,21
175078,350,4294,8,319,0,0,319,222,70,11,0,0,11,6,55,16
175236,382,1285,30,363,0,0,363,247,68,116,0,0,116,63,54,18
175263,238,1144,21,161,0,0,161,103,64,57,0,0,57,29,51,17
175272,1145,1707,67,1157,0,0,1157,897,78,16,0,0,16,5,31,15
175315,636,4004,16,629,0,0,629,381,61,401,0,0,401,181,45,25
175342,472,818,58,459,0,0,459,363,79,39,0,0,39,11,28,16
175519,406,1016,40,304,0,0,304,201,66,45,0,0,45,8,18,17
175573,526,1349,39,648,0,0,648,476,73,29,0,0,29,9,31,20
175652,734,1516,48,648,0,0,648,416,64,37,0,0,37,13,35,18
175786,1483,3814,39,1370,0,0,1370,752,55,184,0,0,184,94,51,15
175810,982,3420,29,987,0,0,987,554,56,44,0,0,44,7,16,17
175829,1322,2241,59,1305,0,0,1305,974,75,128,0,0,128,22,17,20
175856,936,1411,66,1068,0,0,1068,731,68,64,0,0,64,18,28,15
175883,615,1705,36,670,0,0,670,369,55,89,0,0,89,17,19,24
176044,281,1085,26,205,0,0,205,118,58,20,0,0,20,6,30,13
176071,1709,3558,48,1681,0,0,1681,1086,65,269,0,0,269,59,22,22
176169,880,1504,59,842,0,0,842,603,72,23,0,0,23,4,17,22
176178,1378,1886,73,1400,0,0,1400,833,60,74,0,0,74,28,38,21
176239,822,2918,28,789,0,0,789,476,60,69,0,0,69,17,25,27
176354,468,805,58,512,0,0,512,359,70,50,0,0,50,18,36,20
176372,1695,3137,54,1593,0,0,1593,1123,70,31,0,0,31,11,35,15
176965,1039,3154,33,1010,0,0,1010,711,70,18,0,0,18,7,39,19
177065,331,1705,19,227,0,0,227,153,67,124,0,0,124,41,33,20
177250,553,1331,42,489,0,0,489,319,65,79,0,0,79,35,44,13
177542,60,145,41,53,0,0,53,42,79,17,0,0,17,17,100,7
177676,741,1079,69,722,0,0,722,444,61,124,0,0,124,46,37,16
177986,9,94,10,8,0,0,8,4,50,7,0,0,7,6,86,9
178059,700,1872,37,695,0,0,695,575,83,175,0,0,175,54,31,13
178208,69,407,17,31,0,0,31,20,65,7,0,0,7,4,57,16
178217,562,738,76,455,0,0,455,309,68,55,0,0,55,19,35,20
178341,537,1560,34,494,0,0,494,344,70,41,0,0,41,9,22,16
178448,709,2207,32,795,0,0,795,531,67,267,0,0,267,108,40,24
178624,1020,2175,47,1076,0,0,1076,799,74,19,0,0,19,11,58,19
178721,154,1070,14,207,0,0,207,119,57,87,0,0,87,34,39,13
179326,253,520,49,265,0,0,265,176,66,14,0,0,14,8,57,10
179539,792,1904,42,695,0,0,695,423,61,111,0,0,111,40,36,17
179557,1235,2700,46,1375,0,0,1375,1043,76,56,0,0,56,18,32,20
179645,460,1129,41,508,0,0,508,300,59,71,0,0,71,21,30,22
179715,388,568,68,347,0,0,347,247,71,60,0,0,60,19,32,19
179964,219,565,39,213,0,0,213,157,74,11,0,0,11,4,36,11
180179,488,1629,30,316,0,0,316,176,56,30,0,0,30,13,43,14
180197,193,1040,19,176,0,0,176,119,68,112,0,0,112,62,55,13
180212,43,127,34,60,0,0,60,19,32,12,0,0,12,6,50,17
180249,115,629,18,120,0,0,120,65,54,50,0,0,50,23,46,16
180276,128,928,14,118,0,0,118,69,58,52,0,0,52,26,50,16
180647,75,140,54,31,0,0,31,27,87,8,0,0,8,6,75,6
180692,293,533,55,216,0,0,216,171,79,6,0,0,6,4,67,15
180814,294,3387,9,170,0,0,170,87,51,278,0,0,278,132,47,17
180878,46,214,21,62,0,0,62,50,81,10,0,0,10,8,80,9
180902,596,2910,20,567,0,0,567,389,69,160,0,0,160,85,53,15
181215,898,1285,70,846,0,0,846,648,77,17,0,0,17,7,41,13
181297,51,252,20,32,0,0,32,25,78,5,0,0,5,5,100,12
181312,318,1026,31,299,0,0,299,190,64,51,0,0,51,13,25,9
181394,2091,3095,68,1831,0,0,1831,1387,76,43,0,0,43,21,49,15
181491,890,1240,72,897,0,0,897,640,71,95,0,0,95,33,35,22
181640,1169,4453,26,1092,0,0,1092,736,67,563,0,0,563,280,50,12
181817,254,766,33,214,0,0,214,112,52,88,0,0,88,27,31,13
182281,4486,7728,58,4222,0,0,4222,3290,78,90,0,0,90,40,44,18
182290,3388,6501,52,3257,0,0,3257,2617,80,39,0,0,39,19,49,16
183026,3422,41850,8,2341,0,0,2341,1402,60,7998,0,0,7998,2851,36,24
183099,321,974,33,379,0,0,379,229,60,265,0,0,265,120,45,11
183105,75,202,37,82,0,0,82,61,74,43,0,0,43,13,30,7
183114,29,236,12,26,0,0,26,18,69,71,0,0,71,25,35,6
183123,95,306,31,111,0,0,111,83,75,53,0,0,53,19,36,9
183132,265,789,34,268,0,0,268,180,67,209,0,0,209,106,51,11
183141,141,524,27,133,0,0,133,81,61,151,0,0,151,57,38,8
183150,152,586,26,154,0,0,154,98,64,144,0,0,144,65,45,11
183488,92,324,28,99,0,0,99,63,64,12,0,0,12,5,42,25
183600,5,13,38,6,0,0,6,6,100,6,0,0,6,6,100,5
183655,634,1536,41,672,0,0,672,398,59,332,0,0,332,136,41,16
183743,2062,4338,48,2185,0,0,2185,1405,64,590,0,0,590,311,53,18
183859,1258,3475,36,1338,0,0,1338,928,69,515,0,0,515,284,55,18
183877,1317,2378,55,1165,0,0,1165,767,66,440,0,0,440,193,44,21
184180,925,2258,41,858,0,0,858,628,73,381,0,0,381,212,56,17
184205,424,879,48,314,0,0,314,195,62,209,0,0,209,96,46,18
184481,974,2371,41,944,0,0,944,546,58,503,0,0,503,188,37,24
184773,226,721,31,196,0,0,196,149,76,8,0,0,8,6,75,10
184959,98,375,26,4,0,0,4,3,75,20,0,0,20,18,90,13
184995,1251,2321,54,1163,0,0,1163,730,63,441,0,0,441,180,41,22
185129,560,1040,54,754,0,0,754,502,67,14,0,0,14,7,50,14
185262,1931,3569,54,1904,0,0,1904,1435,75,64,0,0,64,21,33,17
185509,723,2204,33,733,0,0,733,467,64,518,0,0,518,242,47,16
185536,1720,4509,38,1753,0,0,1753,1201,69,746,0,0,746,361,48,20
185721,106,196,54,99,0,0,99,76,77,7,0,0,7,5,71,11
185828,1635,3199,51,1465,0,0,1465,1329,91,110,0,0,110,74,67,16
185873,1293,3512,37,1345,0,0,1345,899,67,499,0,0,499,245,49,20
186034,508,1272,40,479,0,0,479,314,66,290,0,0,290,127,44,16
186201,1007,1693,59,846,0,0,846,737,87,4,0,0,4,4,100,16
186380,7670,9932,77,7526,0,0,7526,6971,93,11,0,0,11,7,64,15
186469,189,391,48,197,0,0,197,127,64,72,0,0,72,40,56,17
186645,1052,1790,59,1005,0,0,1005,708,70,376,0,0,376,206,55,19
187198,1270,2847,45,1364,0,0,1364,889,65,503,0,0,503,254,50,21
187596,168,772,22,22,0,0,22,19,86,5,0,0,5,4,80,9
187620,976,2155,45,934,0,0,934,569,61,173,0,0,173,69,40,20
187639,147,442,33,178,0,0,178,101,57,115,0,0,115,48,42,14
187648,478,1646,29,407,0,0,407,252,62,12,0,0,12,6,50,17
187666,219,409,54,314,0,0,314,158,50,136,0,0,136,54,40,18
187903,604,1226,49,524,0,0,524,225,43,423,0,0,423,64,15,14
187958,134,459,29,179,0,0,179,100,56,88,0,0,88,15,17,13
187976,32,202,16,29,0,0,29,18,62,71,0,0,71,6,8,11
187994,109,295,37,94,0,0,94,51,54,54,0,0,54,20,37,13
188003,45,567,8,103,0,0,103,47,46,41,0,0,41,18,44,9
188021,79,238,33,79,0,0,79,48,61,41,0,0,41,12,29,18
188030,2366,3124,76,2292,0,0,2292,1715,75,33,0,0,33,9,27,15
188049,144,941,15,91,0,0,91,52,57,109,0,0,109,28,26,13
188058,106,361,29,38,0,0,38,23,61,11,0,0,11,4,36,11
188137,182,1250,15,146,0,0,146,80,55,166,0,0,166,64,39,11
188225,53,522,10,44,0,0,44,18,41,62,0,0,62,16,26,10
188261,69,271,25,70,0,0,70,40,57,93,0,0,93,55,59,12
188304,291,995,29,199,0,0,199,107,54,38,0,0,38,15,39,13
188438,590,808,73,603,0,0,603,365,61,68,0,0,68,27,40,15
189097,700,992,71,698,0,0,698,675,97,8,0,0,8,8,100,10
189228,57,426,13,40,0,0,40,20,50,10,0,0,10,4,40,21
189547,1006,1479,68,993,0,0,993,490,49,112,0,0,112,49,44,19
189839,285,622,46,290,0,0,290,169,58,46,0,0,46,17,37,24
190053,91,168,54,100,0,0,100,43,43,11,0,0,11,4,36,19
190169,195,444,44,195,0,0,195,118,61,65,0,0,65,24,37,17
190442,344,520,66,369,0,0,369,214,58,73,0,0,73,23,32,20
190512,2597,4396,59,2554,0,0,2554,2258,88,33,0,0,33,17,52,19
190521,3924,7531,52,3258,0,0,3258,1923,59,627,0,0,627,272,43,19
190530,1178,2577,46,1090,0,0,1090,595,55,222,0,0,222,80,36,14
190549,1504,3433,44,1659,0,0,1659,1325,80,30,0,0,30,17,57,13
190558,2163,3150,69,1010,0,0,1010,770,76,23,0,0,23,9,39,16
190567,2560,3905,66,2580,0,0,2580,2028,79,150,0,0,150,75,50,14
190585,854,2333,37,726,0,0,726,415,57,168,0,0,168,79,47,15
190594,3118,5090,61,3066,0,0,3066,2452,80,74,0,0,74,56,76,14
190600,2027,3644,56,1852,0,0,1852,1505,81,19,0,0,19,12,63,16
190619,1691,13906,12,1552,0,0,1552,993,64,117,0,0,117,49,42,23
190628,1984,6970,28,1940,0,0,1940,1167,60,305,0,0,305,119,39,19
190637,1364,3520,39,1432,0,0,1432,1053,74,52,0,0,52,21,40,15
190646,726,1554,47,364,0,0,364,190,52,20,0,0,20,4,20,14
190655,3166,5245,60,777,0,0,777,466,60,57,0,0,57,25,44,16
190664,1998,4274,47,2226,0,0,2226,1740,78,108,0,0,108,57,53,14
190673,1843,4384,42,1815,0,0,1815,1109,61,191,0,0,191,86,45,16
190691,666,2623,25,744,0,0,744,443,60,33,0,0,33,15,45,13
190840,1103,1614,68,962,0,0,962,565,59,155,0,0,155,71,46,20
191083,1691,2509,67,1604,0,0,1604,870,54,373,0,0,373,116,31,16
191126,1291,2095,62,1295,0,0,1295,1157,89,48,0,0,48,28,58,17
191199,846,1391,61,775,0,0,775,428,55,177,0,0,177,59,33,15
191302,226,319,71,267,0,0,267,143,54,46,0,0,46,19,41,23
191339,509,932,55,484,0,0,484,250,52,64,0,0,64,29,45,14
191719,1555,2827,55,1592,0,0,1592,973,61,178,0,0,178,85,48,17
191986,521,762,68,506,0,0,506,299,59,45,0,0,45,21,47,16
192022,446,676,66,446,0,0,446,260,58,78,0,0,78,29,37,18
193016,1155,2478,47,907,0,0,907,680,75,17,0,0,17,5,29,15
193201,68,70,97,66,0,0,66,33,50,8,0,0,8,6,75,12
193283,953,1375,69,909,0,0,909,548,60,93,0,0,93,50,54,18
193308,1075,2260,48,448,0,0,448,314,70,61,0,0,61,40,66,18
193326,1536,2863,54,1436,0,0,1436,880,61,326,0,0,326,128,39,18
193478,2284,4119,55,2143,0,0,2143,1361,64,290,0,0,290,150,52,18
193946,750,1221,61,719,0,0,719,441,61,59,0,0,59,36,61,21
194028,263,418,63,254,0,0,254,129,51,63,0,0,63,17,27,12
194222,1311,2153,61,1105,0,0,1105,591,53,168,0,0,168,66,39,19
194240,906,1387,65,793,0,0,793,501,63,175,0,0,175,89,51,18
194310,1930,2773,70,2084,0,0,2084,1598,77,22,0,0,22,14,64,16
194958,209,357,59,203,0,0,203,157,77,6,0,0,6,4,67,9
195058,1026,1502,68,1072,0,0,1072,706,66,178,0,0,178,87,49,20
195322,434,675,64,380,0,0,380,206,54,122,0,0,122,54,44,15
195809,2664,7896,34,2852,0,0,2852,2279,80,35,0,0,35,20,57,16
195988,284,483,59,228,0,0,228,119,52,45,0,0,45,22,49,18
196042,1603,2828,57,1040,0,0,1040,841,81,36,0,0,36,11,31,18
196088,4252,5665,75,4187,0,0,4187,3536,84,28,0,0,28,13,46,11
196103,393,1190,33,340,0,0,340,289,85,16,0,0,16,14,88,14
196130,1445,2045,71,1241,0,0,1241,679,55,10,0,0,10,4,40,13
196176,1115,1771,63,1156,0,0,1156,1002,87,7,0,0,7,4,57,16
196246,776,1102,70,837,0,0,837,596,71,7,0,0,7,7,100,15
196264,95,2061,5,74,0,0,74,34,46,22,0,0,22,10,45,17
196565,405,694,58,374,0,0,374,158,42,45,0,0,45,18,40,12
197294,1609,3044,53,1571,0,0,1571,977,62,528,0,0,528,238,45,19
197814,169,1054,16,151,0,0,151,112,74,147,0,0,147,64,44,13
197850,223,1751,13,211,0,0,211,130,62,228,0,0,228,96,42,17
197887,210,2443,9,380,0,0,380,164,43,611,0,0,611,421,69,14
197966,49,337,15,78,0,0,78,63,81,106,0,0,106,55,52,8
198011,15,202,7,55,0,0,55,36,65,45,0,0,45,23,51,8
198039,141,1140,12,161,0,0,161,118,73,227,0,0,227,106,47,13
198084,228,794,29,188,0,0,188,122,65,87,0,0,87,44,51,14
198118,238,1343,18,273,0,0,273,185,68,255,0,0,255,132,52,15
198136,564,859,66,492,0,0,492,367,75,21,0,0,21,5,24,13
198154,913,3794,24,614,0,0,614,420,68,1387,0,0,1387,835,60,13
198206,206,694,30,173,0,0,173,133,77,109,0,0,109,56,51,13
198233,262,1291,20,384,0,0,384,266,69,273,0,0,273,149,55,13
198251,462,2517,18,435,0,0,435,297,68,375,0,0,375,191,51,13
198260,972,5786,17,983,0,0,983,685,70,716,0,0,716,349,49,15
198321,124,770,16,108,0,0,108,35,32,56,0,0,56,25,45,15
198330,354,1325,27,379,0,0,379,268,71,291,0,0,291,107,37,14
198367,143,1019,14,138,0,0,138,85,62,187,0,0,187,100,53,13
198376,254,1585,16,284,0,0,284,187,66,311,0,0,311,140,45,12
198455,140,1325,11,172,0,0,172,113,66,452,0,0,452,184,41,7
198491,21,63,33,44,0,0,44,37,84,90,0,0,90,74,82,10
198543,770,1804,43,762,0,0,762,592,78,24,0,0,24,11,46,19
198552,518,3164,16,514,0,0,514,380,74,795,0,0,795,335,42,11
198570,520,1554,33,441,0,0,441,270,61,428,0,0,428,168,39,15
198640,31,236,13,19,0,0,19,14,74,40,0,0,40,25,63,11
198668,127,504,25,150,0,0,150,75,50,61,0,0,61,30,49,7
198710,173,606,29,159,0,0,159,99,62,105,0,0,105,49,47,12
198729,99,501,20,89,0,0,89,50,56,37,0,0,37,36,97,9
