UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
122597,200233718,454905317,415028283,869933600,1070167318,334063709,13801564,92524136,106325700,241563588,1352551262,1594114850,1700440550,373411188,421576730,1694307,0,-1092891748,-669620711,54826406,59394668,1003221581,99376703,152231142,1369050500,698635123,31367,2900658,802021412,585132932,216888480,-886509192,1,-669620711,115655315,24480545,2215280,4057829,299328,3758501,60831017,0,296070,0,14322821,221858877,0,383470531,0,76352538,59809114,0,2407546,7235844,50386962,579662535,801521412,0,500000,0,0,500000,802021412,209886162,139402326,20895926,7785044,4696952,2281407,55069974,29544302,62436548,27968568,52176747,22976050,59049483,68149382,8056810,0,0,0,0,52771758,1,585132932,238014508,99837084,36188803,34283910,7409592,169399035,1,47268014,524458819,53965055,185451007,1,2265332,809603846,307603340,145056009,50168662,12507519,59781286,0,2228144,62478306,187163917,113574438,14539996,128114434,59049483,20440602,14024886,6415716,1636229,947847,688382,45041515,38226028,6815487,0,0,0,0,0,0,60996088,60375677,620411,1,156882606,162031540,5148934,3375717,13211577,-9694102,-1744258,276215704,855837282,180729014,753629339,388953414,251951952,579621578
123013,255804827,447443651,147598975,595042626,850847453,56167040,94917650,38385850,133303500,30197123,550651296,580848419,714151919,22621058,235777219,78328217,0,-143863920,170241516,78812680,0,547332996,0,94385386,720531062,193958689,0,0,282410196,253149095,29261101,140980415,0,170241516,10135900,10124087,46470027,9635402,9635402,0,1825560,,0,,0,78190976,0,39704088,75648066,14938726,0,0,0,211264,28199621,158701765,236892741,0,0,0,45517455,45517455,282410196,106415677,57724233,0,0,305557,132368,34622673,18617232,17979943,8375206,27242108,11036953,23340453,11772686,4765417,,,,,31469998,5498498,253149095,106149907,36895956,14045247,16853091,11261452,67943442,1,-7958154,136548827,15461495,38133778,1,2803484,40350380,7159563,11398088,10963267,3975459,10719600,63800,2958269,0,28680395,5339942,0,5339942,23340453,0,0,0,0,0,0,5339942,5339942,0,0,0,0,0,0,0,0,0,0,1,54759426,59113352,4353926,158281,4574999,-379354,0,-16256372,237738008,29261101,140980415,-65535703,397820000,253994380
123341,214761341,168982664,279231997,448214661,662976002,23201275,15519366,78099009,93618375,15519366,362190201,377709567,471327942,23086081,130815976,262029667,0,-201082389,191763254,8595603,70019310,179640304,26082508,117001048,401338773,106759458,0,0,314300462,182297858,132002604,59760650,0,191763254,10609276,6329065,126548867,2993613,2993613,0,284963,,0,,0,146765784,0,1381434,104946132,23570087,0,0,0,4297418,8329614,142524685,289290469,23237466,0,0,1772527,25009993,314300462,60201280,38808939,0,0,2813144,960857,9062435,5763326,21523781,13859930,27331899,10118708,20807484,5990964,2254639,,,,,34566871,4067320,182297858,75833719,31618117,9069767,8198261,6568881,51009113,1,25456712,88770000,22003000,20483406,1,-8983791,18681280,1083081,2133751,15538140,657837,2529575,0,8447429,0,27172981,6365497,0,6365497,20807484,6365497,6365497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9793312,10785841,992529,904481,779049,-922184,231183,114557401,291745053,133763619,73062319,4276843,264940457,183983956
123800,428072990,542639093,0,542639093,970712083,77481882,21026898,96358640,117385538,840217087,137369531,977586618,1094972156,25347531,16821268,45822143,0,-134769133,-72125722,111517096,0,485585762,15478020,83306060,695886938,153247845,0,0,278386283,280367404,-1981121,-73199113,3054512,-72125722,8637636,11213685,43330409,341809,341809,0,4568576,,0,,0,68092115,0,75363879,71746706,47799225,0,0,0,8211346,0,203121156,271213271,0,0,0,7173012,7173012,278386283,93443959,51165091,458627,166678,19710480,2201560,39532660,15586927,33888624,13149336,25161488,10102692,48731087,3402051,1451960,,,,,16038428,7832052,280367404,101656296,38037609,5664180,23365493,24182912,87460914,1,12813962,124281802,15117799,42201182,1,-963542,13087229,9898153,9152563,28647573,6954426,12073075,2335415,0,185576,50196065,1464978,0,1464978,48731087,0,0,0,126705,126705,0,0,0,0,0,0,0,0,0,0,1338273,1338273,0,1,2468449,2661094,192645,42494,215245,-78450,13356,0,0,0,0,0,0,0
126182,68400005,95437660,5790669,101228329,169628334,9541589,2285679,8657907,10943586,63172853,39960046,103132899,114076485,1013029,35803237,33281,28250,28215641,64080409,15725422,0,191584329,12321127,4999753,224630631,128737037,0,3866005,70444920,62664066,7780854,56299737,-182,64080409,20399323,7303298,21732947,0,0,0,6031772,0,0,0,659482,56126822,0,0,0,3278651,10964,0,2621372,24697,0,5935684,62062506,5504254,0,0,2878160,8382414,70444920,24872466,13355363,0,0,1951838,586526,4376918,1625570,12072189,4653498,7874508,3716898,1156330,10170574,2478528,0,0,0,0,189243,1928,62664066,26418311,8128114,4792590,7336678,2519619,13468754,1,-277945,35614781,545316,6450097,1,-201067,884609,467713,146208,3275341,560831,2460063,0,1857865,3825508,11979608,9870897,952381,10823278,1156330,2959189,2698799,260390,506697,462111,44586,2222605,2027030,195575,0,0,0,1678535,1530834,147701,3456252,3152123,304129,1,62674,62673,-1,0,0,0,-1,-583159,62062506,7780853,64080410,33281,65458532,62644729
126207,71367580,207302133,53733956,261036089,332403669,16562935,2388349,14056457,16444806,3192944,98447712,101640656,118085462,12419179,254185241,3321802,0,-39045080,218461963,18052378,31997450,229202360,48679981,35639446,363571615,112127814,0,9592288,138381547,109134135,29247412,189214551,0,218461963,10613528,1907101,6033461,254513,0,254513,630213,0,38723,0,50975,19528514,0,12787311,99475302,5722977,0,0,0,622165,215098,118822853,138351367,0,30180,0,0,30180,138381547,34063119,18678803,0,0,51285,2597,12181328,6833695,11648463,6629175,19277274,6768772,8435272,902216,382019,0,0,0,0,22575178,2448711,109134135,41743772,16982725,12052657,14498294,526657,23330030,1,2937410,92984648,11341760,15986076,1,347212,3059089,1077419,576859,5722977,121836,5970642,0,10606,1558807,13384868,4949596,0,4949596,8435272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4949596,4949596,0,1,5202928,5933164,730236,363750,497460,-154405,23431,25932611,138351367,25962791,215177342,43757524,0,113636565
126711,69681519,163788975,83188305,246977280,316658799,9363708,2287805,17847594,20135399,62717597,54958564,117676161,137811560,9041479,166682881,0,3201897,9284690,179169468,16877618,6056244,206505108,21245573,43451710,294136253,72975651,0,0,113915820,100823715,13092105,166077363,0,179169468,7975803,3441003,3907251,615986,34295,581691,10801675,0,0,0,4847985,31589703,0,10763650,60305712,5538361,0,0,1465278,2893037,633291,81599329,113189032,0,726788,0,0,726788,113915820,34497844,21131157,0,0,1083355,487767,9710822,3190680,11194859,5951728,25470601,12590695,7703598,11039330,1387424,0,0,0,0,123306,0,100823715,44739451,9828568,8638312,6817432,2088858,28711094,1,-906637,53003590,7150493,9118535,1,-270737,1690696,1107160,245173,3456109,1119698,3315717,0,1489757,2139292,11520573,3816975,0,3816975,7703598,2057968,2057968,0,58272,58272,0,1700735,1700735,0,0,0,0,0,0,0,0,0,0,1,18291178,21956968,3665790,5425340,940770,0,-2700320,6137211,113189032,6863999,233541525,145917419,65005402,107051821
126818,543888473,1841106550,589695624,2430802174,2974690647,133617960,254941691,214224101,469165792,1048805378,643100771,1691906149,2161071941,78469481,708969047,78268868,32385117,49144153,868767185,200652885,0,2560939419,462694975,61989703,3286276982,1335702987,53582042,0,1559318161,1609309817,-49991656,918448105,310736,868767185,500283607,305735985,175249991,77083844,1636947,75446897,208474263,0,51812411,0,7420462,1326060563,0,16449912,0,27293262,0,0,72698083,30942506,26005553,173389316,1499449879,19788873,25744825,1020895,13313689,59868282,1559318161,454984530,239884712,330356119,147117498,233439109,54244931,158548156,73497731,49030242,23416929,96128526,54283934,29350098,214931781,100750295,0,0,0,0,42541256,0,1609309817,693196030,264368703,112015137,115288448,61087540,363353959,1,-18688429,483659466,16067268,78340178,1,61229685,44194038,24667430,11749391,25742034,3321686,23689156,0,21629747,88953325,163335948,128669984,5315866,133985850,29350098,24366667,23399923,966744,1020972,980465,40507,19062167,18305879,756288,0,0,0,20262680,19458762,803918,69273364,66524955,2748409,1,549312222,598773948,49461726,41698675,41340326,-33577275,0,-37561672,1585137828,35781270,2036428075,1004096255,1294503646,1632388412
126863,45271715,5674179,7657984,13332163,58603878,0,164662,8631637,8796299,1110572,1698915,2809487,11605786,0,10639197,249040,0,36109855,46998092,5573350,0,11909292,4205377,3053700,24741719,11409556,0,0,64231543,53103938,11127605,35870487,0,46998092,26741468,2864581,15026936,174849,0,174849,200326,,54250,,252532,45314942,0,0,0,11930656,2824806,0,1076571,1021301,46652,16899986,62214928,0,2016615,0,0,2016615,64231543,23246390,8550965,0,0,9890,5281,4217650,2509671,7152160,4076179,9338407,4183115,4211010,235971,0,,,,,4692460,1003190,53103938,20328401,6883052,3798207,1093777,35468,20965033,2,,,,,2,,,,,5662630,2492428,4764693,0,0,1071185,13990936,9571067,208859,9779926,4211010,3873752,3873752,0,1708877,1708877,0,3259481,3259481,0,0,0,0,0,0,0,937816,728957,208859,1,940439,1014547,74108,34106,90432,-50430,0,13590462,66730662,12179953,53367493,38767223,2692966,54550709
127185,55229508,180289338,20341696,200631034,255860542,8676965,2746747,15148612,17895359,44486246,34759001,79245247,97140606,713838,144641397,10289255,25000,11727411,166683063,24208509,0,295736782,34285443,9749115,363979849,166496989,0,0,118344130,100152574,18191556,148396257,95250,166683063,12858747,5871666,28102664,1991039,11887,1979152,17376129,0,13764416,0,713715,80678376,0,0,0,7305635,0,0,3809511,1607845,0,12722991,93401367,14328380,8415568,22079,2176736,24942763,118344130,31037241,19031201,1792346,672269,2765100,974103,11638420,5567520,15264224,7328692,10679986,6232528,2497123,23829251,5037244,0,0,0,0,648883,0,100152574,44843557,13620915,5695432,10231786,1970112,23790772,1,-2124808,27960422,404803,5059092,1,-136874,694527,308490,99205,6297474,448781,24465303,0,1628492,9039778,41879828,36570733,2811972,39382705,2497123,5494690,4576824,917866,391571,326161,65410,24221041,23941764,279277,0,0,0,0,0,0,9275403,7725984,1549419,1,15010898,15756815,745917,1257065,-511148,0,0,-6054701,93401367,18631775,210308378,76619780,47100539,106649228
127200,83563849,125297859,23946553,149244412,232808261,50390,1093660,18655963,19749623,14827427,28224434,43051861,62801484,0,108586453,1341389,0,60129325,170057167,11724143,0,198891105,17617208,10910781,239143237,127169830,0,37271006,155757703,144355717,11401986,157561522,1093659,170057167,74090303,7538453,12173361,2035681,2035681,0,1974302,0,15535,0,18367139,116194774,0,0,0,23356639,6967239,0,1387794,1955691,0,33667363,149862137,4196651,42214,49037,1607664,5895566,155757703,59240040,34082919,45767,32497,944922,446678,8071568,4814035,16228173,11339013,14880523,6359301,8813147,3032362,517868,0,0,0,0,33099215,0,144355717,57592311,20456235,9569608,10128034,589645,46019884,2,,,,,2,,,,,13132106,3747215,11184280,0,0,5507686,33571287,24584373,173767,24758140,8813147,11269253,11190159,79094,0,0,0,12343799,12257163,86636,0,0,0,7409,7357,52,1137679,1129694,7985,1,1917405,1963496,46091,49037,35414,-38360,0,7756090,149862136,11401986,168963508,59035665,40657958,144355717
127565,162704287,153010291,23335065,176345356,339049643,24329140,8825163,37299363,46124526,130843900,147568305,278412205,324536731,9372274,23447056,584922,0,5437800,29469778,19831981,0,190599684,52225079,7534015,270190759,108641268,0,0,296409263,300701302,-4292039,32299204,1462613,29469778,117520236,9390991,86753744,710313,64089,646224,16368710,0,143170,0,7603688,238490852,0,0,0,32359645,0,0,6928284,3437342,3839467,46564738,285055590,5091323,0,0,6262350,11353673,296409263,111511950,66633731,728402,374546,2214088,1287170,36334080,18099208,32318902,18744652,46992932,19150772,7776027,66516269,19029365,0,0,0,0,-3691348,0,300701302,143319444,32801413,15598276,16740156,5624292,86617721,1,-3120515,135981212,4226916,23849123,1,-695888,3242337,1871367,480017,27069735,5459287,27671705,0,3387394,12375992,75964113,68188086,0,68188086,7776027,27069735,27069735,0,4906088,4906088,0,27260258,27260258,0,0,0,0,3253211,3253211,0,5698794,5698794,0,1,19765432,26536459,6771027,5382432,2047165,-658820,250,-19504435,292114234,-287083,198576372,157710008,139669063,317368016
127617,9959849,10472049,10021,10482070,20441919,0,0,1455175,1455175,0,612012,612012,2067187,0,10324052,74726,0,7975954,18374732,402621,0,21215079,2862435,674582,25154717,10472047,0,0,18658303,16394386,2263917,16110445,370,18374732,4692111,1441761,5047246,0,0,0,70701,0,12126,0,95761,11359706,0,0,0,1427324,531000,0,1072251,258848,2292479,5581902,16941608,1181169,48970,0,486556,1716695,18658303,8365126,3720134,0,0,60839,46170,1933879,1144719,2294142,1297939,2748536,1599488,585434,196812,34466,0,0,0,0,209618,0,16394386,7842916,1585867,1562136,989632,85,4413750,2,,,,,2,,,,,1288390,372583,763605,0,458830,365154,3248562,2657754,5374,2663128,585434,1288390,1288390,0,372583,372583,0,996781,996781,0,0,0,0,0,0,0,5374,0,5374,1,7129602,7907811,778209,46675,1238916,-479363,-28019,122739,16941608,2264286,16110445,8050679,147971,15714125
127732,3759794,21994614,48178,22042792,25802586,0,140000,1654882,1794882,4103443,1014133,5117576,6912458,0,17693631,280628,0,915869,18890128,3177036,0,48740936,5015774,1311871,58245617,36251003,0,0,23653328,24201121,-547793,19437919,2,18890128,4727613,712579,2326886,0,0,0,3362983,,84184,,4656856,15871101,0,0,0,1642971,603954,0,396968,101969,2754880,5500742,21371843,9239,76792,0,2195454,2281485,23653328,7523467,3905929,0,0,3,0,720255,347738,3297689,1748806,2970908,1810215,22815,3303003,349351,,,,,6362981,991425,24201121,9153464,3464346,2162547,2335366,142924,6942474,2,,,,,2,,,,,1642971,41346,1293613,0,199362,805858,3983150,3548353,411982,3960335,22815,1633523,1463626,169897,41109,36833,4276,1286174,1152403,133771,0,0,0,198216,177600,20616,801313,717891,83422,1,1238005,1238044,39,0,39,0,0,-2829278,18474038,-547793,18890127,915868,4243443,24201121
127778,19293866,11475343,462636,11937979,31231845,0,0,1984373,1984373,395106,788145,1183251,3167624,0,11457615,0,0,16606606,28064221,264096,0,27126901,5665790,807059,33863846,22388502,0,0,28524482,28089256,435226,27628995,0,28064221,2711377,1219967,1928674,567915,567915,0,2297442,,0,,12412023,21137398,0,0,0,2555995,487955,0,263275,454004,0,3761229,24898627,1199563,0,0,2426292,3625855,28524482,6506171,3089495,0,0,1516744,761734,569267,188647,5051320,1843820,2018301,769844,366673,3394045,646042,,,,,8666735,5241532,28089256,12541114,5529796,1887374,1187690,0,6943282,2,,,,,2,,,,,1700520,323296,1133314,0,157668,1495988,4810786,3677644,766469,4444113,366673,1570909,1299977,270932,298655,247146,51509,1046934,866371,180563,0,0,0,0,0,0,1527615,1264150,263465,1,740435,889379,148944,186863,0,-37919,0,550657,28524482,435226,28064221,0,0,0
127820,56002532,67857582,0,67857582,123860114,0,235000,13061474,13296474,1078428,4754136,5832564,19129038,0,64326072,162344,0,40242660,104731076,10932373,0,104643316,16978339,506383,133060411,66666084,0,1463255,124884347,109964111,14920236,89810840,0,104731076,49989779,5533644,15831394,111496,88436,23060,235200,0,0,0,15335826,87037339,0,0,0,27402304,5382346,0,1347327,1289476,0,35421453,122458792,249400,785266,0,1390889,2425555,124884347,49835368,25262107,0,0,0,0,11186644,5170782,11785575,6789168,13266155,4655540,15014380,1219830,395162,0,0,0,0,7656159,0,109964111,42272759,16011437,7366736,5851834,101998,38359347,2,,,,,2,,,,,15980990,7018643,18372868,0,1508958,233252,43114711,27552697,547634,28100331,15014380,10415728,10212741,202987,4574452,4485303,89149,11964076,11730914,233162,0,0,0,994051,974678,19373,152024,149061,2963,1,4100029,6081771,1981742,3343784,355951,-1717993,0,27498290,126468560,16901978,108831105,39966205,1313428,99445503
128106,42563090,166359840,11077141,177436981,220000071,18652787,21591419,12859370,34450789,97703186,43393798,141096984,175547773,1146495,67224552,1054022,0,-6319984,61958590,9128120,0,151435438,4654117,6647621,171865296,157534249,0,0,93743899,105251445,-11507546,73434787,31349,61958590,22241495,7815195,6828562,142151,107770,34381,10022569,0,207272,0,19539114,66796358,0,2800000,0,8099355,0,0,5418368,162328,896375,17376426,84172784,3532734,354478,0,5683903,9571115,93743899,22329369,17498239,2641664,2176232,1798958,1416865,5745142,4518378,4596054,3705278,7319241,6212342,3874755,7827986,6267159,0,0,0,0,49118276,2,105251445,41794495,524652,3959371,11415259,4527617,43030051,1,130700,36868193,432442,166176,2,,,,,6922077,923256,6673782,431924,3127862,10107182,28186083,23228049,1083279,24311328,3874755,6366164,6082497,283667,563051,537962,25089,4968749,4747348,221401,0,0,0,2863631,2736032,127599,9549733,9124210,425523,1,24292591,25391925,1099334,301612,1631493,-520393,-313378,-21035417,91887621,10444299,167958142,49751943,118554659,112923039
128258,21296729,13020783,264181,13284964,34581693,0,0,1512431,1512431,0,1038537,1038537,2550968,0,13284965,1243629,0,17502131,32030725,504539,0,38398632,6512291,3257226,48672688,35694739,0,0,27233515,19253252,7980263,24050462,0,32030725,4312421,1396571,7509704,26649,0,26649,1030894,0,6317,0,340327,14622883,0,2898257,0,4491661,624935,0,522157,438926,130862,9106798,23729681,2929833,0,0,574001,3503834,27233515,7991515,3775849,0,0,1410,36,1405276,705950,4781673,2000790,2367548,1135700,1085120,1049619,149261,0,0,0,0,571091,0,19253252,7767586,2741386,3083729,1367270,2849,4290432,2,,,,,2,,,,,3353734,1065721,2197940,0,0,888753,7506148,5698902,722126,6421028,1085120,3538358,3140425,397933,254414,225802,28612,1624386,1441703,182683,0,0,0,0,0,0,1003870,890972,112898,1,7607694,6464538,-1143156,139880,151638,-185237,-1249437,4476429,17654852,7980263,32030726,32030726,0,19253252
128391,32897960,189485625,17015772,206501397,239399357,5934731,2685000,7219650,9904650,77096861,23470685,100567546,110472196,488649,117432288,25214123,0,-8273168,134373243,12284937,0,275462366,14659632,3721705,306128640,113251334,0,0,70357982,73082466,-2724484,136766893,330834,134373243,26194703,1400847,2246698,1302127,0,1302127,13450479,0,13903228,0,3136929,61635011,0,0,0,2049544,0,0,0,308854,1509542,3867940,65502951,4850275,4756,0,0,4855031,70357982,31703447,13066714,1067317,620861,68105,2250,5315896,2481220,8738614,3661985,8107825,3200249,472428,17013966,2216629,0,0,0,0,594868,0,73082466,25249908,6670181,4250698,6397709,4724844,25789126,1,457915,19915731,271455,3577388,1,-75803,466240,217194,78699,2048794,2436703,1782987,0,2041134,5611281,13920899,12889553,558918,13448471,472428,2048794,2048794,0,97832,0,97832,1722478,1650892,71586,0,0,0,1971865,1889914,81951,7607502,7299953,307549,1,9021836,8835417,-186419,99686,1089448,-367128,-1008425,-6666258,71307051,3776568,186664425,63215491,77500000,77973309
128771,116494177,379097130,48285001,427382131,543876308,0,0,47798527,47798527,0,19073453,19073453,66871980,912943,376135768,9790921,0,90164696,476091385,51606439,0,584915993,46640333,1667575,684830340,313266533,6533323,0,308252276,284295817,23956459,452134926,0,476091385,91231408,7258232,3515392,1858850,57111,1801739,27240739,0,0,0,2556381,133661002,0,110261367,0,41956879,0,0,3818846,4761357,8339569,169138018,302799020,5453256,0,0,0,5453256,308252276,134609227,65787470,2069550,707666,4307660,1751242,17341326,5428381,39529018,18319465,35658349,13467583,25962342,11937563,1212105,0,0,0,0,12880782,0,284295817,106673912,67132351,20547409,19507300,147200,70287645,2,,,,,2,,,,,12887796,4633286,2403158,0,0,23325579,43249819,17287477,0,17287477,25962342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17287477,17287477,0,1,89049879,93411735,4361856,4888524,6579577,-7117916,11671,31429538,302799020,23956459,452134926,99955616,2961362,284295817
128780,12941603,7567055,0,7567055,20508658,13247735,0,2908028,2908028,0,44254766,44254766,47162794,17149089,7567055,742025,0,-38864570,-30555490,0,0,2508961,2036468,6280898,10826327,3921776,0,0,27411286,17186781,10224505,-40779995,0,-30555490,6746769,359281,301184,0,0,0,0,0,0,0,240598,7647832,0,4947602,0,2715991,0,0,0,431665,5202490,13297748,20945580,6465706,0,0,0,6465706,27411286,3341824,3296460,0,0,0,0,1431436,1225690,2118161,1843389,5350282,3356910,539724,0,0,0,0,0,0,4405354,0,17186781,9722449,3706901,381791,299616,0,3076024,1,2177055,19496839,5681655,8038556,1,1105502,23793931,11467434,5209179,2715991,59281,630054,0,0,1581055,4986381,4446657,0,4446657,539724,2715991,2715991,0,59281,59281,0,301184,301184,0,0,0,0,0,0,0,1370201,1370201,0,1,2365141,2430438,65297,4400,212563,-54400,-97266,22836697,20945580,10224505,-30555490,-38864570,0,17186781
